frame.number,_ws.col.Time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,tcp.ack,tcp.flags,tcp.seq
"105","0.335843","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16166"
"106","0.347934","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16206"
"107","0.359994","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16246"
"108","0.371979","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16286"
"109","0.384070","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16326"
"110","0.396118","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16366"
"111","0.408187","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16406"
"112","0.420238","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16446"
"113","0.432246","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16486"
"114","0.444301","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16526"
"115","0.456358","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16566"
"116","0.468521","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16606"
"117","0.480448","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16646"
"118","0.492459","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16686"
"119","0.504536","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16726"
"120","0.516604","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16766"
"121","0.528631","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16806"
"122","0.540711","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16846"
"123","0.552845","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16886"
"124","0.564797","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16926"
"125","0.576825","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","16966"
"126","0.588870","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17006"
"127","0.600933","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17046"
"128","0.612990","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17086"
"129","0.625012","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17126"
"130","0.637071","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17166"
"131","0.649199","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17206"
"132","0.661175","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17246"
"133","0.673189","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17286"
"134","0.685229","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17326"
"135","0.697289","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17366"
"136","0.709393","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17406"
"137","0.721415","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17446"
"138","0.733427","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17486"
"139","0.745473","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17526"
"140","0.757528","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17566"
"141","0.769729","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17606"
"142","0.781614","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17646"
"143","0.793656","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17686"
"144","0.805721","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17726"
"145","0.817745","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17766"
"146","0.829817","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17806"
"147","0.842070","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17846"
"148","0.853968","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17886"
"149","0.865970","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17926"
"150","0.878014","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","17966"
"151","0.890061","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18006"
"152","0.902151","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18046"
"153","0.914169","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18086"
"154","0.926218","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18126"
"155","0.938262","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18166"
"156","0.950298","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18206"
"157","0.962368","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18246"
"158","0.974435","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18286"
"159","0.986446","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18326"
"160","0.998492","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18366"
"161","1.010756","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18406"
"162","1.022654","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18446"
"163","1.034661","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18486"
"164","1.046872","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18526"
"165","1.058728","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18566"
"166","1.070784","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18606"
"167","1.082844","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18646"
"168","1.094852","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18686"
"169","1.106955","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18726"
"170","1.118973","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18766"
"171","1.131331","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18806"
"172","1.143873","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18846"
"173","1.155482","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18886"
"174","1.167578","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18926"
"175","1.179536","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","18966"
"176","1.191589","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19006"
"177","1.203664","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19046"
"178","1.215724","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19086"
"179","1.227714","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19126"
"180","1.239794","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19166"
"181","1.251882","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19206"
"182","1.263853","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19246"
"183","1.275972","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19286"
"184","1.287965","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19326"
"185","1.300135","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19366"
"186","1.312062","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19406"
"187","1.324092","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19446"
"188","1.336189","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19486"
"189","1.348191","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19526"
"190","1.360249","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19566"
"191","1.372299","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19606"
"192","1.384336","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19646"
"193","1.396410","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19686"
"194","1.408548","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19726"
"195","1.420521","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19766"
"196","1.432545","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19806"
"197","1.444621","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19846"
"198","1.456667","d6:b3:6f:2f:76:97","16:5b:6f:28:f3:f3","10.0.0.2","10.0.0.1","6","0","0x00000004","19886"
